cik,fiscal_year,n_ai,n_deployment,n_intent,n_boilerplate,n_governance,share_deployment,share_intent,share_boilerplate
1176948,2020,2,0,0,2,0,0.0,0.0,1.0
1176948,2021,2,0,0,2,0,0.0,0.0,1.0
1176948,2022,2,0,0,2,0,0.0,0.0,1.0
1176948,2023,7,0,0,5,2,0.0,0.0,0.7142857142857143
1176948,2024,18,2,0,8,3,0.1111111111111111,0.0,0.4444444444444444
1176948,2025,27,2,0,17,4,0.07407407407407407,0.0,0.6296296296296297
1260221,2024,1,0,0,0,1,0.0,0.0,0.0
1260221,2025,1,0,0,1,0,0.0,0.0,1.0
1262039,2018,1,1,0,0,0,1.0,0.0,0.0
1262039,2019,3,3,0,0,0,1.0,0.0,0.0
1262039,2020,4,4,0,0,0,1.0,0.0,0.0
1262039,2021,7,7,0,0,0,1.0,0.0,0.0
1262039,2022,7,7,0,0,0,1.0,0.0,0.0
1262039,2023,6,2,0,4,0,0.3333333333333333,0.0,0.6666666666666666
1262039,2024,8,6,0,2,0,0.75,0.0,0.25
1262039,2025,4,3,0,1,0,0.75,0.0,0.25
1267238,2023,8,0,2,4,2,0.0,0.25,0.5
1267238,2024,16,1,4,3,8,0.0625,0.25,0.1875
1267238,2025,6,0,2,1,3,0.0,0.3333333333333333,0.16666666666666666
1274494,2023,1,0,0,1,0,0.0,0.0,1.0
1274494,2024,2,0,0,1,0,0.0,0.0,0.5
1274494,2025,2,0,0,1,0,0.0,0.0,0.5
1280452,2024,1,0,0,0,0,0.0,0.0,0.0
1280452,2025,2,0,0,0,1,0.0,0.0,0.0
1281761,2021,1,1,0,0,0,1.0,0.0,0.0
1281761,2022,1,1,0,0,0,1.0,0.0,0.0
1281761,2023,2,1,0,1,0,0.5,0.0,0.5
1281761,2024,1,1,0,0,0,1.0,0.0,0.0
1281761,2025,1,1,0,0,0,1.0,0.0,0.0
1283699,2023,4,0,0,3,0,0.0,0.0,0.75
1283699,2024,4,0,0,1,2,0.0,0.0,0.25
1283699,2025,4,0,0,1,2,0.0,0.0,0.25
1286681,2023,2,0,0,2,0,0.0,0.0,1.0
1286681,2024,1,0,0,1,0,0.0,0.0,1.0
1286681,2025,4,0,0,4,0,0.0,0.0,1.0
1289490,2025,5,1,0,4,0,0.2,0.0,0.8
1297996,2018,1,0,0,0,0,0.0,0.0,0.0
1297996,2019,3,0,0,0,0,0.0,0.0,0.0
1297996,2020,3,0,0,0,0,0.0,0.0,0.0
1297996,2021,3,0,0,0,0,0.0,0.0,0.0
1297996,2022,3,0,0,0,0,0.0,0.0,0.0
1297996,2023,7,0,0,4,0,0.0,0.0,0.5714285714285714
1297996,2024,13,0,0,10,0,0.0,0.0,0.7692307692307693
1297996,2025,13,0,0,9,0,0.0,0.0,0.6923076923076923
1300514,2024,1,0,0,1,0,0.0,0.0,1.0
1300514,2025,1,0,0,1,0,0.0,0.0,1.0
1316835,2025,8,0,0,8,0,0.0,0.0,1.0
1318605,2019,1,1,0,0,0,1.0,0.0,0.0
1318605,2021,3,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1318605,2022,4,2,1,1,0,0.5,0.25,0.25
1318605,2023,6,2,2,1,0,0.3333333333333333,0.3333333333333333,0.16666666666666666
1318605,2024,8,4,1,2,0,0.5,0.125,0.25
1318605,2025,10,3,4,2,0,0.3,0.4,0.2
1321655,2020,8,1,0,4,1,0.125,0.0,0.5
1321655,2021,6,1,0,4,1,0.16666666666666666,0.0,0.6666666666666666
1321655,2022,5,2,0,3,0,0.4,0.0,0.6
1321655,2023,10,4,0,4,2,0.4,0.0,0.4
1321655,2024,11,3,0,5,3,0.2727272727272727,0.0,0.45454545454545453
1321655,2025,10,2,0,5,3,0.2,0.0,0.5
1324424,2018,2,0,0,2,0,0.0,0.0,1.0
1324424,2019,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1324424,2020,2,1,0,1,0,0.5,0.0,0.5
1324424,2021,2,1,0,1,0,0.5,0.0,0.5
1324424,2022,2,1,0,1,0,0.5,0.0,0.5
1324424,2023,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1324424,2024,4,2,0,2,0,0.5,0.0,0.5
1324424,2025,7,3,0,4,0,0.42857142857142855,0.0,0.5714285714285714
1326160,2024,2,0,0,0,0,0.0,0.0,0.0
1326160,2025,1,0,0,0,0,0.0,0.0,0.0
1326801,2018,2,0,2,0,0,0.0,1.0,0.0
1326801,2019,9,3,1,0,0,0.3333333333333333,0.1111111111111111,0.0
1326801,2020,11,2,1,3,1,0.18181818181818182,0.09090909090909091,0.2727272727272727
1326801,2021,14,3,1,2,2,0.21428571428571427,0.07142857142857142,0.14285714285714285
1326801,2022,22,7,4,5,2,0.3181818181818182,0.18181818181818182,0.22727272727272727
1326801,2023,23,6,1,10,2,0.2608695652173913,0.043478260869565216,0.43478260869565216
1326801,2024,26,5,2,11,4,0.19230769230769232,0.07692307692307693,0.4230769230769231
1326801,2025,25,5,1,13,3,0.2,0.04,0.52
1327567,2019,5,5,0,0,0,1.0,0.0,0.0
1327567,2020,22,22,0,0,0,1.0,0.0,0.0
1327567,2021,20,20,0,0,0,1.0,0.0,0.0
1327567,2022,24,23,0,0,0,0.9583333333333334,0.0,0.0
1327567,2023,27,21,0,5,0,0.7777777777777778,0.0,0.18518518518518517
1327567,2024,23,18,0,3,1,0.782608695652174,0.0,0.13043478260869565
1327567,2025,19,14,1,3,1,0.7368421052631579,0.05263157894736842,0.15789473684210525
1327811,2018,2,1,0,1,0,0.5,0.0,0.5
1327811,2019,13,6,1,5,0,0.46153846153846156,0.07692307692307693,0.38461538461538464
1327811,2020,6,1,0,5,0,0.16666666666666666,0.0,0.8333333333333334
1327811,2021,6,0,0,4,1,0.0,0.0,0.6666666666666666
1327811,2022,7,2,0,2,2,0.2857142857142857,0.0,0.2857142857142857
1327811,2023,4,3,0,0,1,0.75,0.0,0.0
1327811,2024,3,2,0,0,1,0.6666666666666666,0.0,0.0
1327811,2025,4,2,0,0,2,0.5,0.0,0.0
1336920,2020,2,2,0,0,0,1.0,0.0,0.0
1336920,2021,2,2,0,0,0,1.0,0.0,0.0
1336920,2022,1,0,0,1,0,0.0,0.0,1.0
1336920,2023,7,2,0,5,0,0.2857142857142857,0.0,0.7142857142857143
1336920,2024,11,4,0,5,1,0.36363636363636365,0.0,0.45454545454545453
1336920,2025,13,7,0,5,1,0.5384615384615384,0.0,0.38461538461538464
1341439,2018,6,4,0,0,0,0.6666666666666666,0.0,0.0
1341439,2019,9,5,0,2,0,0.5555555555555556,0.0,0.2222222222222222
1341439,2020,9,5,0,1,0,0.5555555555555556,0.0,0.1111111111111111
1341439,2021,7,4,0,1,0,0.5714285714285714,0.0,0.14285714285714285
1341439,2022,6,3,0,1,0,0.5,0.0,0.16666666666666666
1341439,2023,9,4,0,2,0,0.4444444444444444,0.0,0.2222222222222222
1341439,2024,12,5,0,2,0,0.4166666666666667,0.0,0.16666666666666666
1341439,2025,21,10,0,6,0,0.47619047619047616,0.0,0.2857142857142857
1373715,2018,1,0,0,1,0,0.0,0.0,1.0
1373715,2019,3,0,0,2,1,0.0,0.0,0.6666666666666666
1373715,2020,13,9,0,1,2,0.6923076923076923,0.0,0.07692307692307693
1373715,2021,5,4,0,0,0,0.8,0.0,0.0
1373715,2022,7,3,0,2,2,0.42857142857142855,0.0,0.2857142857142857
1373715,2023,12,7,0,1,3,0.5833333333333334,0.0,0.08333333333333333
1373715,2024,7,3,0,2,2,0.42857142857142855,0.0,0.2857142857142857
1373715,2025,11,6,0,2,1,0.5454545454545454,0.0,0.18181818181818182
1374310,2023,7,0,3,4,0,0.0,0.42857142857142855,0.5714285714285714
1374310,2024,4,0,3,1,0,0.0,0.75,0.25
1374310,2025,4,1,2,1,0,0.25,0.5,0.25
1375365,2018,2,0,0,0,0,0.0,0.0,0.0
1375365,2019,2,0,0,0,0,0.0,0.0,0.0
1375365,2020,7,0,1,0,0,0.0,0.14285714285714285,0.0
1375365,2021,5,0,1,0,0,0.0,0.2,0.0
1375365,2022,6,0,1,0,0,0.0,0.16666666666666666,0.0
1375365,2023,1,0,0,0,0,0.0,0.0,0.0
1375365,2024,2,1,0,0,1,0.5,0.0,0.0
1375365,2025,1,1,0,0,0,1.0,0.0,0.0
1381197,2023,2,0,0,2,0,0.0,0.0,1.0
1381197,2024,5,0,0,3,2,0.0,0.0,0.6
1381197,2025,2,0,0,0,1,0.0,0.0,0.0
1383312,2019,1,0,0,0,0,0.0,0.0,0.0
1383312,2020,1,0,0,0,0,0.0,0.0,0.0
1383312,2021,1,0,0,0,0,0.0,0.0,0.0
1383312,2022,1,0,0,0,0,0.0,0.0,0.0
1383312,2023,2,0,0,1,0,0.0,0.0,0.5
1383312,2024,4,2,0,2,0,0.5,0.0,0.5
1383312,2025,4,1,0,3,0,0.25,0.0,0.75
1383312,2026,5,2,0,3,0,0.4,0.0,0.6
1385157,2022,3,1,0,0,0,0.3333333333333333,0.0,0.0
1385157,2023,7,0,0,3,0,0.0,0.0,0.42857142857142855
1385157,2024,7,0,0,3,0,0.0,0.0,0.42857142857142855
1385157,2025,18,0,0,5,0,0.0,0.0,0.2777777777777778
1389170,2023,1,0,0,1,0,0.0,0.0,1.0
1389170,2024,1,0,0,1,0,0.0,0.0,1.0
1389170,2025,1,0,0,1,0,0.0,0.0,1.0
1390777,2024,4,0,0,4,0,0.0,0.0,1.0
1390777,2025,7,0,0,6,0,0.0,0.0,0.8571428571428571
1393052,2018,1,1,0,0,0,1.0,0.0,0.0
1393052,2019,10,10,0,0,0,1.0,0.0,0.0
1393052,2020,4,3,0,0,0,0.75,0.0,0.0
1393052,2021,4,3,0,0,0,0.75,0.0,0.0
1393052,2023,3,0,0,2,1,0.0,0.0,0.6666666666666666
1393052,2024,3,0,0,2,1,0.0,0.0,0.6666666666666666
1393052,2025,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1393311,2023,1,0,0,1,0,0.0,0.0,1.0
1393311,2024,3,0,0,3,0,0.0,0.0,1.0
1393311,2025,5,0,0,4,1,0.0,0.0,0.8
1393818,2018,2,0,0,0,0,0.0,0.0,0.0
1393818,2019,6,0,0,0,0,0.0,0.0,0.0
1393818,2020,2,0,0,0,0,0.0,0.0,0.0
1393818,2021,2,0,0,0,0,0.0,0.0,0.0
1393818,2022,3,0,0,0,0,0.0,0.0,0.0
1393818,2023,6,0,0,3,1,0.0,0.0,0.5
1393818,2024,8,0,0,4,1,0.0,0.0,0.5
1393818,2025,25,0,0,19,1,0.0,0.0,0.76
1396009,2023,3,0,0,3,0,0.0,0.0,1.0
1396009,2024,2,0,0,2,0,0.0,0.0,1.0
1396009,2025,2,0,0,2,0,0.0,0.0,1.0
1397187,2024,2,0,0,2,0,0.0,0.0,1.0
1397187,2025,1,0,0,1,0,0.0,0.0,1.0
1402057,2018,1,0,0,1,0,0.0,0.0,1.0
1402057,2019,1,0,0,1,0,0.0,0.0,1.0
1402057,2020,1,0,0,1,0,0.0,0.0,1.0
1402057,2021,3,0,0,3,0,0.0,0.0,1.0
1402057,2022,2,0,0,2,0,0.0,0.0,1.0
1402057,2023,3,0,0,2,0,0.0,0.0,0.6666666666666666
1402057,2024,13,2,0,4,0,0.15384615384615385,0.0,0.3076923076923077
1402057,2025,5,2,0,2,0,0.4,0.0,0.4
1403161,2019,2,2,0,0,0,1.0,0.0,0.0
1403161,2020,4,3,0,0,0,0.75,0.0,0.0
1403161,2023,2,1,0,0,1,0.5,0.0,0.0
1403161,2024,5,4,0,0,1,0.8,0.0,0.0
1403161,2025,9,7,0,0,2,0.7777777777777778,0.0,0.0
1403568,2018,4,1,0,1,0,0.25,0.0,0.25
1403568,2019,6,1,0,3,0,0.16666666666666666,0.0,0.5
1403568,2020,6,1,0,3,0,0.16666666666666666,0.0,0.5
1403568,2021,6,3,0,3,0,0.5,0.0,0.5
1403568,2022,6,3,0,3,0,0.5,0.0,0.5
1403568,2023,6,3,0,2,0,0.5,0.0,0.3333333333333333
1403568,2024,6,3,0,3,0,0.5,0.0,0.5
1404912,2022,1,0,0,1,0,0.0,0.0,1.0
1404912,2023,12,0,0,8,4,0.0,0.0,0.6666666666666666
1404912,2024,12,0,0,9,3,0.0,0.0,0.75
1404912,2025,29,1,0,22,5,0.034482758620689655,0.0,0.7586206896551724
1408198,2018,3,3,0,0,0,1.0,0.0,0.0
1408198,2019,6,4,2,0,0,0.6666666666666666,0.3333333333333333,0.0
1408198,2020,6,5,1,0,0,0.8333333333333334,0.16666666666666666,0.0
1408198,2021,7,5,1,1,0,0.7142857142857143,0.14285714285714285,0.14285714285714285
1408198,2022,5,4,0,1,0,0.8,0.0,0.2
1408198,2023,5,2,2,1,0,0.4,0.4,0.2
1408198,2024,6,2,1,1,2,0.3333333333333333,0.16666666666666666,0.16666666666666666
1408198,2025,6,2,0,1,3,0.3333333333333333,0.0,0.16666666666666666
1410636,2018,1,0,1,0,0,0.0,1.0,0.0
1410636,2019,1,0,1,0,0,0.0,1.0,0.0
1410636,2020,1,0,1,0,0,0.0,1.0,0.0
1410636,2021,1,0,1,0,0,0.0,1.0,0.0
1413329,2022,2,0,0,1,1,0.0,0.0,0.5
1413329,2023,2,0,0,1,1,0.0,0.0,0.5
1413329,2024,3,0,0,2,1,0.0,0.0,0.6666666666666666
1413329,2025,5,0,0,5,0,0.0,0.0,1.0
1413447,2019,1,0,0,1,0,0.0,0.0,1.0
1413447,2020,2,0,0,1,0,0.0,0.0,0.5
1413447,2021,1,1,0,0,0,1.0,0.0,0.0
1413447,2022,1,1,0,0,0,1.0,0.0,0.0
1413447,2023,5,1,0,2,0,0.2,0.0,0.4
1413447,2024,5,1,0,2,0,0.2,0.0,0.4
1413447,2025,4,1,0,2,0,0.25,0.0,0.5
1415404,2023,6,0,4,2,0,0.0,0.6666666666666666,0.3333333333333333
1415404,2024,6,0,0,6,0,0.0,0.0,1.0
1415404,2025,6,0,1,5,0,0.0,0.16666666666666666,0.8333333333333334
1418135,2021,2,2,0,0,0,1.0,0.0,0.0
1418135,2022,2,2,0,0,0,1.0,0.0,0.0
1418135,2023,1,1,0,0,0,1.0,0.0,0.0
1418135,2024,1,1,0,0,0,1.0,0.0,0.0
1418135,2025,1,1,0,0,0,1.0,0.0,0.0
1437107,2023,1,0,0,1,0,0.0,0.0,1.0
1437107,2024,1,0,0,1,0,0.0,0.0,1.0
1437107,2025,1,0,0,1,0,0.0,0.0,1.0
1442145,2018,3,3,0,0,0,1.0,0.0,0.0
1442145,2019,3,2,0,0,0,0.6666666666666666,0.0,0.0
1442145,2020,4,3,0,0,0,0.75,0.0,0.0
1442145,2021,3,2,0,0,0,0.6666666666666666,0.0,0.0
1442145,2022,3,2,0,0,0,0.6666666666666666,0.0,0.0
1442145,2023,5,4,0,0,0,0.8,0.0,0.0
1442145,2024,5,3,0,0,0,0.6,0.0,0.0
1442145,2025,4,3,0,0,0,0.75,0.0,0.0
1466258,2024,4,2,0,2,0,0.5,0.0,0.5
1466258,2025,4,1,0,1,0,0.25,0.0,0.25
1467373,2019,9,5,0,2,0,0.5555555555555556,0.0,0.2222222222222222
1467373,2020,6,4,0,2,0,0.6666666666666666,0.0,0.3333333333333333
1467373,2021,9,4,0,2,0,0.4444444444444444,0.0,0.2222222222222222
1467373,2022,9,3,0,2,1,0.3333333333333333,0.0,0.2222222222222222
1467373,2023,1,1,0,0,0,1.0,0.0,0.0
1467858,2024,4,0,0,3,0,0.0,0.0,0.75
1467858,2025,6,1,0,3,2,0.16666666666666666,0.0,0.5
1474735,2024,5,0,0,2,0,0.0,0.0,0.4
1474735,2025,7,0,0,2,0,0.0,0.0,0.2857142857142857
1478242,2018,1,1,0,0,0,1.0,0.0,0.0
1478242,2023,2,0,0,2,0,0.0,0.0,1.0
1478242,2024,6,2,0,2,2,0.3333333333333333,0.0,0.3333333333333333
1478242,2025,15,2,0,5,7,0.13333333333333333,0.0,0.3333333333333333
1489393,2024,2,0,0,2,0,0.0,0.0,1.0
1489393,2025,2,0,0,2,0,0.0,0.0,1.0
1501585,2018,2,0,0,0,0,0.0,0.0,0.0
1501585,2019,4,1,1,0,0,0.25,0.25,0.0
1501585,2020,1,0,0,0,0,0.0,0.0,0.0
1501585,2021,4,0,0,1,0,0.0,0.0,0.25
1501585,2022,6,1,0,2,0,0.16666666666666666,0.0,0.3333333333333333
1501585,2023,5,3,0,1,0,0.6,0.0,0.2
1501585,2024,10,4,0,4,1,0.4,0.0,0.4
1501585,2025,7,2,0,2,1,0.2857142857142857,0.0,0.2857142857142857
1506307,2023,3,0,0,3,0,0.0,0.0,1.0
1506307,2024,3,0,0,3,0,0.0,0.0,1.0
1506307,2025,3,0,0,3,0,0.0,0.0,1.0
1510295,2023,1,0,0,1,0,0.0,0.0,1.0
1510295,2024,3,0,0,2,1,0.0,0.0,0.6666666666666666
1510295,2025,3,0,0,2,1,0.0,0.0,0.6666666666666666
1512673,2018,2,2,0,0,0,1.0,0.0,0.0
1512673,2019,3,3,0,0,0,1.0,0.0,0.0
1512673,2020,5,5,0,0,0,1.0,0.0,0.0
1512673,2021,5,5,0,0,0,1.0,0.0,0.0
1512673,2022,3,3,0,0,0,1.0,0.0,0.0
1512673,2023,5,1,3,1,0,0.2,0.6,0.2
1512673,2024,4,1,2,0,0,0.25,0.5,0.0
1512673,2025,9,2,0,6,0,0.2222222222222222,0.0,0.6666666666666666
1513761,2024,3,0,0,3,0,0.0,0.0,1.0
1513761,2025,3,0,0,3,0,0.0,0.0,1.0
1521332,2018,3,3,0,0,0,1.0,0.0,0.0
1521332,2019,3,3,0,0,0,1.0,0.0,0.0
1521332,2020,2,2,0,0,0,1.0,0.0,0.0
1521332,2021,2,0,0,0,0,0.0,0.0,0.0
1521332,2022,2,0,0,0,0,0.0,0.0,0.0
1521332,2023,3,0,0,1,0,0.0,0.0,0.3333333333333333
1521332,2024,2,1,0,1,0,0.5,0.0,0.5
1521332,2025,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1524472,2023,1,0,0,1,0,0.0,0.0,1.0
1524472,2024,5,0,0,4,0,0.0,0.0,0.8
1524472,2025,5,0,1,2,1,0.0,0.2,0.4
1534701,2024,2,0,0,2,0,0.0,0.0,1.0
1534701,2025,2,0,0,2,0,0.0,0.0,1.0
1535527,2019,9,8,0,1,0,0.8888888888888888,0.0,0.1111111111111111
1535527,2020,8,4,0,1,0,0.5,0.0,0.125
1535527,2021,7,4,0,1,0,0.5714285714285714,0.0,0.14285714285714285
1535527,2022,8,4,0,1,0,0.5,0.0,0.125
1535527,2023,9,5,0,1,0,0.5555555555555556,0.0,0.1111111111111111
1535527,2024,9,5,0,1,0,0.5555555555555556,0.0,0.1111111111111111
1535527,2025,10,5,0,2,0,0.5,0.0,0.2
1539838,2024,1,0,0,1,0,0.0,0.0,1.0
1539838,2025,1,0,0,1,0,0.0,0.0,1.0
1543151,2020,1,0,0,1,0,0.0,0.0,1.0
1543151,2021,1,0,0,1,0,0.0,0.0,1.0
1543151,2022,1,0,0,1,0,0.0,0.0,1.0
1543151,2023,4,0,0,4,0,0.0,0.0,1.0
1543151,2024,4,0,0,4,0,0.0,0.0,1.0
1543151,2025,6,0,0,5,1,0.0,0.0,0.8333333333333334
1551152,2024,2,1,0,1,0,0.5,0.0,0.5
1551152,2025,2,1,0,1,0,0.5,0.0,0.5
1551182,2025,6,0,0,6,0,0.0,0.0,1.0
1555280,2020,2,2,0,0,0,1.0,0.0,0.0
1555280,2021,2,2,0,0,0,1.0,0.0,0.0
1555280,2022,2,2,0,0,0,1.0,0.0,0.0
1555280,2023,2,2,0,0,0,1.0,0.0,0.0
1555280,2024,2,2,0,0,0,1.0,0.0,0.0
1555280,2025,6,2,0,2,2,0.3333333333333333,0.0,0.3333333333333333
1559720,2020,6,2,0,3,1,0.3333333333333333,0.0,0.5
1559720,2021,9,3,1,3,1,0.3333333333333333,0.1111111111111111,0.3333333333333333
1559720,2022,10,3,1,3,2,0.3,0.1,0.3
1559720,2023,13,2,0,8,2,0.15384615384615385,0.0,0.6153846153846154
1559720,2024,15,2,0,8,4,0.13333333333333333,0.0,0.5333333333333333
1559720,2025,17,5,0,6,4,0.29411764705882354,0.0,0.35294117647058826
1561550,2019,5,4,1,0,0,0.8,0.2,0.0
1561550,2020,5,4,1,0,0,0.8,0.2,0.0
1561550,2021,4,4,0,0,0,1.0,0.0,0.0
1561550,2022,4,4,0,0,0,1.0,0.0,0.0
1561550,2023,8,4,0,4,0,0.5,0.0,0.5
1561550,2024,10,4,0,6,0,0.4,0.0,0.6
1561550,2025,12,6,0,6,0,0.5,0.0,0.5
1564708,2023,12,4,0,4,0,0.3333333333333333,0.0,0.3333333333333333
1564708,2024,12,2,0,2,0,0.16666666666666666,0.0,0.16666666666666666
1564708,2025,8,0,0,2,0,0.0,0.0,0.25
1564708,2026,4,0,0,2,0,0.0,0.0,0.5
1571949,2020,6,6,0,0,0,1.0,0.0,0.0
1571949,2021,8,8,0,0,0,1.0,0.0,0.0
1571949,2022,8,8,0,0,0,1.0,0.0,0.0
1571949,2023,3,0,0,2,1,0.0,0.0,0.6666666666666666
1571949,2024,10,0,0,9,1,0.0,0.0,0.9
1571949,2025,19,2,1,11,2,0.10526315789473684,0.05263157894736842,0.5789473684210527
1571996,2018,2,0,2,0,0,0.0,1.0,0.0
1571996,2019,6,4,2,0,0,0.6666666666666666,0.3333333333333333,0.0
1571996,2020,6,4,1,0,0,0.6666666666666666,0.16666666666666666,0.0
1571996,2021,3,2,1,0,0,0.6666666666666666,0.3333333333333333,0.0
1571996,2022,10,2,1,0,1,0.2,0.1,0.0
1571996,2023,9,6,2,0,0,0.6666666666666666,0.2222222222222222,0.0
1571996,2024,10,5,4,0,1,0.5,0.4,0.0
1571996,2025,9,4,4,0,0,0.4444444444444444,0.4444444444444444,0.0
1579241,2021,1,0,1,0,0,0.0,1.0,0.0
1579241,2022,1,0,1,0,0,0.0,1.0,0.0
1579241,2023,2,1,0,1,0,0.5,0.0,0.5
1579241,2024,3,0,1,1,0,0.0,0.3333333333333333,0.3333333333333333
1579241,2025,4,0,1,2,0,0.0,0.25,0.5
1585689,2023,3,0,0,3,0,0.0,0.0,1.0
1585689,2024,3,0,0,3,0,0.0,0.0,1.0
1585689,2025,4,0,0,4,0,0.0,0.0,1.0
1596532,2018,1,1,0,0,0,1.0,0.0,0.0
1596532,2019,1,1,0,0,0,1.0,0.0,0.0
1596532,2020,6,6,0,0,0,1.0,0.0,0.0
1596532,2021,5,5,0,0,0,1.0,0.0,0.0
1596532,2022,3,3,0,0,0,1.0,0.0,0.0
1596532,2023,11,4,0,6,1,0.36363636363636365,0.0,0.5454545454545454
1596532,2024,10,2,0,6,2,0.2,0.0,0.6
1596532,2025,8,1,0,7,0,0.125,0.0,0.875
1601046,2020,8,8,0,0,0,1.0,0.0,0.0
1601046,2021,6,6,0,0,0,1.0,0.0,0.0
1601046,2022,6,4,0,0,0,0.6666666666666666,0.0,0.0
1601046,2023,3,2,0,0,0,0.6666666666666666,0.0,0.0
1601046,2024,3,2,0,0,0,0.6666666666666666,0.0,0.0
1601046,2025,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1601712,2018,1,1,0,0,0,1.0,0.0,0.0
1601712,2019,1,1,0,0,0,1.0,0.0,0.0
1601712,2020,1,1,0,0,0,1.0,0.0,0.0
1601712,2021,2,2,0,0,0,1.0,0.0,0.0
1601712,2022,2,2,0,0,0,1.0,0.0,0.0
1601712,2023,2,1,0,1,0,0.5,0.0,0.5
1601712,2024,3,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666
1601712,2025,6,1,0,5,0,0.16666666666666666,0.0,0.8333333333333334
1609711,2018,1,0,0,1,0,0.0,0.0,1.0
1609711,2019,1,0,0,1,0,0.0,0.0,1.0
1609711,2020,1,0,0,1,0,0.0,0.0,1.0
1609711,2021,1,0,0,1,0,0.0,0.0,1.0
1609711,2022,1,0,0,1,0,0.0,0.0,1.0
1609711,2023,6,3,0,2,1,0.5,0.0,0.3333333333333333
1609711,2024,3,0,0,2,1,0.0,0.0,0.6666666666666666
1609711,2025,3,0,0,2,1,0.0,0.0,0.6666666666666666
1613103,2019,2,1,0,0,0,0.5,0.0,0.0
1613103,2020,3,0,2,0,0,0.0,0.6666666666666666,0.0
1613103,2021,3,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
1613103,2022,5,3,1,1,0,0.6,0.2,0.2
1613103,2023,9,3,1,3,2,0.3333333333333333,0.1111111111111111,0.3333333333333333
1613103,2024,8,2,1,2,3,0.25,0.125,0.25
1613103,2025,4,2,0,2,0,0.5,0.0,0.5
1633917,2019,1,0,0,1,0,0.0,0.0,1.0
1633917,2020,2,0,0,2,0,0.0,0.0,1.0
1633917,2021,2,0,0,2,0,0.0,0.0,1.0
1633917,2022,2,0,0,2,0,0.0,0.0,1.0
1633917,2023,3,0,0,3,0,0.0,0.0,1.0
1633917,2024,4,0,0,3,1,0.0,0.0,0.75
1633917,2025,7,2,0,1,4,0.2857142857142857,0.0,0.14285714285714285
1633978,2023,5,0,0,2,0,0.0,0.0,0.4
1633978,2024,7,1,0,2,0,0.14285714285714285,0.0,0.2857142857142857
1633978,2025,3,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
1637459,2021,2,2,0,0,0,1.0,0.0,0.0
1637459,2022,2,2,0,0,0,1.0,0.0,0.0
1637459,2023,2,0,0,2,0,0.0,0.0,1.0
1637459,2024,2,0,0,2,0,0.0,0.0,1.0
1637459,2025,2,0,0,2,0,0.0,0.0,1.0
1645590,2019,10,8,0,0,0,0.8,0.0,0.0
1645590,2020,8,3,3,1,0,0.375,0.375,0.125
1645590,2021,18,8,5,0,0,0.4444444444444444,0.2777777777777778,0.0
1645590,2022,17,6,4,2,0,0.35294117647058826,0.23529411764705882,0.11764705882352941
1645590,2023,21,9,3,2,0,0.42857142857142855,0.14285714285714285,0.09523809523809523
1645590,2024,17,4,2,7,0,0.23529411764705882,0.11764705882352941,0.4117647058823529
1645590,2025,12,3,0,4,1,0.25,0.0,0.3333333333333333
1652044,2018,10,6,2,2,0,0.6,0.2,0.2
1652044,2019,16,6,6,4,0,0.375,0.375,0.25
1652044,2020,16,4,4,6,0,0.25,0.25,0.375
1652044,2021,12,4,2,4,0,0.3333333333333333,0.16666666666666666,0.3333333333333333
1652044,2022,6,4,2,0,0,0.6666666666666666,0.3333333333333333,0.0
1652044,2023,16,8,4,0,4,0.5,0.25,0.0
1652044,2024,12,4,4,0,4,0.3333333333333333,0.3333333333333333,0.0
1652044,2025,10,6,0,0,4,0.6,0.0,0.0
1659166,2023,6,0,0,5,0,0.0,0.0,0.8333333333333334
1659166,2024,5,0,0,4,0,0.0,0.0,0.8
1659166,2025,5,1,0,3,0,0.2,0.0,0.6
1666700,2025,1,0,0,1,0,0.0,0.0,1.0
1671933,2018,2,2,0,0,0,1.0,0.0,0.0
1671933,2019,4,2,0,2,0,0.5,0.0,0.5
1671933,2020,4,2,0,2,0,0.5,0.0,0.5
1671933,2021,4,2,0,2,0,0.5,0.0,0.5
1671933,2022,2,1,0,1,0,0.5,0.0,0.5
1671933,2023,3,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333
1671933,2024,3,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333
1671933,2025,11,4,5,2,0,0.36363636363636365,0.45454545454545453,0.18181818181818182
1674101,2023,4,2,1,0,0,0.5,0.25,0.0
1674101,2024,6,2,1,0,1,0.3333333333333333,0.16666666666666666,0.0
1674101,2025,10,2,1,6,1,0.2,0.1,0.6
1679788,2021,1,1,0,0,0,1.0,0.0,0.0
1679788,2023,1,0,0,1,0,0.0,0.0,1.0
1679788,2024,2,0,0,2,0,0.0,0.0,1.0
